"ID","locus_tag","Organism","Experiment","product","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|391904.5.peg.379","Blon_0377","Bifidobacterium longum subsp. infantis","ΔECOL","ABC transporter%2C permease protein 2 (cluster 1%2C maltose/g3p/polyamine/iron)",,5.46551845316741,4.86396625729707,1.7963434980523,2.70770387877978,0.00677504430993045,0.0415213429851452
"fig|391904.5.peg.380","Blon_0378","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,21.6455851413727,3.60419383794143,0.971437290349252,3.71016623898146,0.000207123196055655,0.00250298172134861
"fig|391904.5.peg.39","Blon_0041","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,83.2041182814167,6.3628511684723,0.963733766606548,6.60229140966687,4.04850695732622E-11,1.57891771335723E-09
"fig|391904.5.peg.422","Blon_0420","Bifidobacterium longum subsp. infantis","ΔECOL","LSU ribosomal protein L19p","rplS",23.3658766691661,3.12586683589943,0.847785338216163,3.6870970692612,0.000226826849989877,0.00266599229166185
"fig|391904.5.peg.443","Blon_0440","Bifidobacterium longum subsp. infantis","ΔECOL","Arabinogalactan endo-1%2C4-beta-galactosidase",,5.88969175835117,4.97261153028408,1.74722198700217,2.84601016200348,0.00442707820747684,0.0308452451641925
"fig|391904.5.peg.458","Blon_0459","Bifidobacterium longum subsp. infantis","ΔECOL","beta-glycosyl hydrolase",,223.728068016407,9.25479420924665,1.24757603773258,7.41822055677416,1.18704311098967E-13,6.36551868268212E-12
"fig|391904.5.peg.461",,"Bifidobacterium longum subsp. infantis","ΔECOL","ABC transporter%2C substrate-binding protein (cluster 1%2C maltose/g3p/polyamine/iron)",,1693.6989193508,8.87004046963367,0.593106510621685,14.955223574154,1.43997303717805E-50,1.23549686589877E-47
"fig|391904.5.peg.472","Blon_0473","Bifidobacterium longum subsp. infantis","ΔECOL","COG0577: ABC-type antimicrobial peptide transport system%2C permease component",,2.91546213172953,-6.81240916491545,2.48437253812476,-2.74210451950074,0.00610469130890409,0.0385134201694096
"fig|391904.5.peg.500","Blon_0510","Bifidobacterium longum subsp. infantis","ΔECOL","Two-component transcriptional response regulator%2C LuxR family",,22.2680046127628,6.89069541011695,1.39592469670475,4.93629450527186,7.96208468829137E-07,1.39417727807224E-05
"fig|391904.5.peg.502","Blon_0511","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,42.1943904914424,7.81344292927761,1.30735515759032,5.97652664152804,2.27945290830457E-09,6.98489498330471E-08
"fig|391904.5.peg.503","Blon_0512","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,112.805195863321,6.35543201673322,0.8635981612612,7.35924681387897,1.84950789563743E-13,9.3345751438642E-12
"fig|391904.5.peg.504","Blon_0513","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,179.29246303211,6.02698095133606,0.678446146067985,8.88350679897902,6.47850181017327E-19,9.26425758854778E-17
"fig|391904.5.peg.505","Blon_0514","Bifidobacterium longum subsp. infantis","ΔECOL","ABC transporter%2C ATP-binding protein",,8.68919482719901,4.4720881982063,1.56487194206471,2.85779818654411,0.00426591611176212,0.0300012788843599
"fig|391904.5.peg.51","Blon_0053","Bifidobacterium longum subsp. infantis","ΔECOL","Oligopeptide ABC transporter%2C substrate-binding protein OppA (TC 3.A.1.5.1)",,21.8411988604028,4.90596431199383,1.26044595175622,3.8922448877385,9.93209159502257E-05,0.00127190068485513
"fig|391904.5.peg.549","Blon_0565","Bifidobacterium longum subsp. infantis","ΔECOL","Glucokinase (EC 2.7.1.2)",,40.7132989544987,4.17695998447599,0.847239927334924,4.93007924876135,8.21962660090602E-07,1.41048792471547E-05
"fig|391904.5.peg.55","Blon_0059","Bifidobacterium longum subsp. infantis","ΔECOL","Phosphoenolpyruvate carboxylase (EC 4.1.1.31)",,230.041924724004,1.20634019430002,0.445188194867692,2.70973086934288,0.00673378229601497,0.0415213429851452
"fig|391904.5.peg.569","Blon_0584","Bifidobacterium longum subsp. infantis","ΔECOL","Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain",,145.031976302506,4.67963387827626,0.55823978140632,8.3828384041125,5.16663863522259E-17,4.92552883224553E-15
"fig|391904.5.peg.572","Blon_0586","Bifidobacterium longum subsp. infantis","ΔECOL","Putative helicase",,14.531686378849,5.25632625341385,1.43409806507301,3.66524882881439,0.000247098217493147,0.00284083526072808
"fig|391904.5.peg.578","Blon_0592","Bifidobacterium longum subsp. infantis","ΔECOL","putative membrane protein",,32.8995444409864,-2.71932253792201,0.588569717112257,-4.62022163026671,3.8333034091096E-06,5.77013039476498E-05
"fig|391904.5.peg.67","Blon_0070","Bifidobacterium longum subsp. infantis","ΔECOL","Glycogen phosphorylase (EC 2.4.1.1)",,165.402759769548,1.95838277219611,0.443793780187396,4.41282158431595,1.02032076965148E-05,0.000145905870060162
"fig|391904.5.peg.687","Blon_0694","Bifidobacterium longum subsp. infantis","ΔECOL","Heat shock protein 60 kDa family chaperone GroEL","groEL",343.806165141145,-3.49045649755941,0.330736815412005,-10.553577149285,4.88991819017156E-26,1.39851660238907E-23
"fig|391904.5.peg.758","Blon_0762","Bifidobacterium longum subsp. infantis","ΔECOL","Protein QmcA (possibly involved in integral membrane quality control)",,10.8014791976775,-3.46572480131278,1.28357893528077,-2.70004805006766,0.00693294621779485,0.0418906186962534
"fig|391904.5.peg.793","Blon_0795","Bifidobacterium longum subsp. infantis","ΔECOL","Cell division-associated%2C ATP-dependent zinc metalloprotease FtsH",,32.4000364358025,5.51446892520868,1.18341013798956,4.65981213797692,3.16498110224006E-06,4.93737051949449E-05
"fig|391904.5.peg.795","Blon_0797","Bifidobacterium longum subsp. infantis","ΔECOL","Hydroxyethylthiazole kinase (EC 2.7.1.50)",,12.4334401679106,4.01799754065696,1.35506440477644,2.96517089999118,0.00302514824100958,0.0221844204340703
"fig|391904.5.peg.85","Blon_0087","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,12.0352813399669,-2.54350069905883,0.917481078932854,-2.7722650171895,0.00556676947661161,0.0361840015979755
"fig|391904.5.peg.884","Blon_0881","Bifidobacterium longum subsp. infantis","ΔECOL","Glucosamine-6-phosphate deaminase (EC 3.5.99.6)","nagB",20.8181695319491,2.79110031530305,0.917670555787753,3.0415057971508,0.00235398032379117,0.0185294964936956
"fig|391904.5.peg.886","Blon_0883","Bifidobacterium longum subsp. infantis","ΔECOL","ABC transporter%2C substrate-binding protein (cluster 1%2C maltose/g3p/polyamine/iron)",,12.5949607492658,3.36008892336659,1.25005785256598,2.68794673500061,0.00718928636500489,0.0431357181900293
"fig|391904.5.peg.908","Blon_0904","Bifidobacterium longum subsp. infantis","ΔECOL","LSU ribosomal protein L20p","rplT",86.5130682024567,3.3065660163368,0.614945543076685,5.37700623016706,7.57345538923691E-08,1.62450618099132E-06
"fig|391904.5.peg.92","Blon_0093","Bifidobacterium longum subsp. infantis","ΔECOL","UPF0145 protein YbjQ",,5.5044330583689,4.8738756389794,1.80298358729088,2.70322795689048,0.00686696338990816,0.0417862027556113
"fig|391904.5.peg.926","Blon_0922","Bifidobacterium longum subsp. infantis","ΔECOL","Dipeptide ABC transporter%2C substrate-binding protein DppA (TC 3.A.1.5.2)",,108.210999776475,3.13460352346045,0.495543042161756,6.32559284817332,2.52262165715249E-10,8.93037836820987E-09
"fig|391904.5.peg.927","Blon_0923","Bifidobacterium longum subsp. infantis","ΔECOL","Dipeptide ABC transporter%2C permease protein DppB (TC 3.A.1.5.2)",,23.3016100297514,3.89694387161058,1.0523267238784,3.70316916142567,0.00021292280077845,0.00253733004260986
"fig|391904.5.peg.929","Blon_0925","Bifidobacterium longum subsp. infantis","ΔECOL","Dipeptide ABC transporter%2C ATP-binding protein DppD (TC 3.A.1.5.2)",,31.890651336413,2.40854134793783,0.707094909086774,3.40624902963664,0.000658620732542493,0.00657089056420301
"fig|391904.5.peg.930","Blon_0926","Bifidobacterium longum subsp. infantis","ΔECOL","Exodeoxyribonuclease III (EC 3.1.11.2)",,6.43028493313667,5.09941218427525,1.70721327602371,2.98698015994367,0.00281748006462853,0.0208396370297524
"fig|391904.5.peg.94","Blon_0095","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,35.4657536508816,-3.29448306392509,0.585014732209215,-5.631453162699,1.78697507970674E-08,4.38064176682396E-07
"fig|391904.5.peg.951","Blon_0947","Bifidobacterium longum subsp. infantis","ΔECOL","Transcriptional regulator%2C Xre family",,20.287527070108,-2.46304905733876,0.812811041827112,-3.03028493781542,0.00244323119456272,0.0189075020855275
"fig|391904.5.peg.978","Blon_0974","Bifidobacterium longum subsp. infantis","ΔECOL","hypothetical protein",,5.77408175375622,4.94370912701718,1.76011737816077,2.80873831959042,0.00497360552733636,0.0336012089957055
"fig|742741.3.peg.1019","HMPREF9475_01073","Lachnoclostridium symbiosum","ΔECOL","Cytidylate kinase (EC 2.7.4.25)","NA",124.524775331363,1.45504211243799,0.329338579241148,4.41807369118628,9.95844703340125E-06,0.000256283563359591
"fig|742741.3.peg.1020","HMPREF9475_01074","Lachnoclostridium symbiosum","ΔECOL","L-serine dehydratase%2C alpha subunit (EC 4.3.1.17)","NA",11.9703236223404,-2.68012026034563,0.882046327674381,-3.03852550172969,0.0023773898216704,0.0266694371020718
"fig|742741.3.peg.1054","HMPREF9475_01104","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",3.52438563520978,-6.6381895803565,2.20645298217568,-3.00853434629316,0.00262511127598872,0.0285930170102506
"fig|742741.3.peg.1099","HMPREF9475_01145","Lachnoclostridium symbiosum","ΔECOL","DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)","NA",11.250228211637,-2.49812923965852,0.885586682768882,-2.82087489374598,0.004789287652087,0.0446032669995046
"fig|742741.3.peg.1101","HMPREF9475_01147","Lachnoclostridium symbiosum","ΔECOL","UPF0701 protein YicC","NA",57.6840072300139,-1.2627442160444,0.436928889629791,-2.89004514467862,0.0038518650635428,0.0385921595106865
"fig|742741.3.peg.1106","HMPREF9475_01151","Lachnoclostridium symbiosum","ΔECOL","Tripartite tricarboxylate transporter TctA family","NA",89.3131021874156,1.50814774399738,0.365706586694338,4.12392830446312,3.72464874764797E-05,0.000821613694334112
"fig|742741.3.peg.1108","HMPREF9475_01153","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",263.198378311403,1.50789029627037,0.275976237807264,5.46384104751603,4.65940787877882E-08,2.00507306258925E-06
"fig|742741.3.peg.1184","HMPREF9475_01222","Lachnoclostridium symbiosum","ΔECOL","Acyl carrier protein","NA",18.4552423807721,-2.95626729179602,0.847707741918915,-3.48736615888875,0.000487803009821736,0.00757682189811868
"fig|742741.3.peg.12","HMPREF9475_00011","Lachnoclostridium symbiosum","ΔECOL","V-type ATP synthase subunit I (EC 3.6.3.14)","NA",42.6063815093758,1.90142273272661,0.523218730487837,3.63408766149058,0.000278966009457361,0.00484957466771902
"fig|742741.3.peg.1202","HMPREF9475_01237","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",450.734034907571,0.791629540998444,0.235501343388345,3.36146507535218,0.000775301606112813,0.0112440150057797
"fig|742741.3.peg.1228","HMPREF9475_01257","Lachnoclostridium symbiosum","ΔECOL","Cell division protein FtsL","NA",34.4449483618738,1.9458132155337,0.57961854847109,3.35705822504531,0.000787765214253588,0.0113619982825037
"fig|742741.3.peg.1233","HMPREF9475_01262","Lachnoclostridium symbiosum","ΔECOL","GTP-binding and nucleic acid-binding protein YchF","NA",43.5587224531641,-1.37874721171241,0.482944648001117,-2.85487626256751,0.00430535994032538,0.0413976917338979
"fig|742741.3.peg.1250","HMPREF9475_01277","Lachnoclostridium symbiosum","ΔECOL","FIG00530929: hypothetical protein","NA",21.5136418018766,-3.02910384200562,0.669441038953688,-4.52482543756206,6.04453754212714E-06,0.000167020116295618
"fig|742741.3.peg.1261","HMPREF9475_01288","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",8.11058456662765,4.7385166359214,1.52053147700864,3.11635550303999,0.00183101389973319,0.0214571941374983
"fig|742741.3.peg.1263","HMPREF9475_01290","Lachnoclostridium symbiosum","ΔECOL","Ribonucleotide reductase of class III (anaerobic)%2C large subunit (EC 1.17.4.2)","NA",136.133372978449,1.04086758927067,0.302825259912165,3.43718879188803,0.000587785749805136,0.00891871441178313
"fig|742741.3.peg.1270","HMPREF9475_01295","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",55.4968127953934,-1.41929598140931,0.412203742312546,-3.44319043162192,0.000574894347180772,0.00877382361249725
"fig|742741.3.peg.1297","HMPREF9475_01320","Lachnoclostridium symbiosum","ΔECOL","Cold shock protein of CSP family","NA",128.438948503054,-2.14385543794612,0.372454861562882,-5.75601410852887,8.61231909950278E-09,4.43281130121467E-07
"fig|742741.3.peg.1313","HMPREF9475_01334","Lachnoclostridium symbiosum","ΔECOL","Protein with domain similar to SecA","NA",119.139574803648,-1.32066551466862,0.342813576560841,-3.85243060650557,0.000116951125723002,0.0022910201867379
"fig|742741.3.peg.1342","HMPREF9475_01354","Lachnoclostridium symbiosum","ΔECOL","Spore cortex-lytic enzyme","NA",22.5232542426307,-2.40968344501988,0.652439834610753,-3.6933420021135,0.000221326043532626,0.00399791738747143
"fig|742741.3.peg.1347","HMPREF9475_01358","Lachnoclostridium symbiosum","ΔECOL","Ferredoxin-nitrite reductase","NA",18.3414183385968,2.57013228745337,0.813483499396041,3.15941538993911,0.00158085994955233,0.0192264836175171
"fig|742741.3.peg.1389","HMPREF9475_01396","Lachnoclostridium symbiosum","ΔECOL","Ribonucleotide reductase of class III (anaerobic)%2C large subunit (EC 1.17.4.2)","NA",206.581282637545,1.60081758544377,0.307912678262626,5.19893365377569,2.00435045869264E-07,7.73738228539438E-06
"fig|742741.3.peg.1425","HMPREF9475_01430","Lachnoclostridium symbiosum","ΔECOL","Methionine transporter MetT","NA",16.6431653153276,-3.28981699354457,0.793758394519924,-4.14460749802123,3.40396246554547E-05,0.000758583658317794
"fig|742741.3.peg.147","HMPREF9475_00270","Lachnoclostridium symbiosum","ΔECOL","Bis-ABC ATPase YbiT","NA",95.8067776985762,-0.98196247980985,0.340777343709856,-2.8815368683838,0.0039574093385995,0.0394477994653716
"fig|742741.3.peg.148","HMPREF9475_00271","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",10.9110562723066,-3.1099312356462,1.09111063018181,-2.85024373296408,0.00436857383359979,0.0415489359173893
"fig|742741.3.peg.1492","HMPREF9475_00919","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",254.840493682643,2.7470403428331,0.312360299847662,8.79446057700943,1.43736825642851E-18,2.35818229570303E-16
"fig|742741.3.peg.1498","HMPREF9475_00925","Lachnoclostridium symbiosum","ΔECOL","uncharacterized protein with VanW-like domain","NA",256.562382187531,0.826912425359003,0.248851896792816,3.32290987537642,0.000890836909117066,0.0125050635638091
"fig|742741.3.peg.1531","HMPREF9475_00955","Lachnoclostridium symbiosum","ΔECOL","Rubrerythrin","NA",847.676606888321,1.09797556422085,0.199592103991424,5.50109719905568,3.77435052179344E-08,1.70821898615651E-06
"fig|742741.3.peg.1551","HMPREF9475_00974","Lachnoclostridium symbiosum","ΔECOL","Signal recognition particle associated protein","NA",53.3491014010851,-1.56221744642235,0.437133127672538,-3.57377958229839,0.000351865160268756,0.00579999476958439
"fig|742741.3.peg.1552","HMPREF9475_00975","Lachnoclostridium symbiosum","ΔECOL","Signal recognition particle protein Ffh","NA",122.562172986524,-1.77132142322672,0.315737539487893,-5.61010713550153,2.02201398114974E-08,9.6505212736692E-07
"fig|742741.3.peg.1553","HMPREF9475_00976","Lachnoclostridium symbiosum","ΔECOL","SSU ribosomal protein S16p","NA",149.950091146563,-1.20791312190895,0.28927709458321,-4.17562656887615,2.9716696905131E-05,0.000678315907617121
"fig|742741.3.peg.1558","HMPREF9475_00981","Lachnoclostridium symbiosum","ΔECOL","LSU ribosomal protein L19p","NA",580.495027148939,-1.17082406269393,0.258145436628249,-4.53552105350605,5.74614455322223E-06,0.000160464143108599
"fig|742741.3.peg.16","HMPREF9475_00015","Lachnoclostridium symbiosum","ΔECOL","tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33)","NA",16.0979960472016,-2.15765843863667,0.762822730109287,-2.82851880715137,0.0046763953295849,0.0438412062148584
"fig|742741.3.peg.1613","HMPREF9475_01029","Lachnoclostridium symbiosum","ΔECOL","Metal-dependent phosphohydrolase","NA",44.4680979022426,2.10528618134811,0.506273286251553,4.15839871176228,3.20486281471806E-05,0.000725238352468526
"fig|742741.3.peg.1614","HMPREF9475_01030","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",21.7357750003961,2.28551638442523,0.73725771561039,3.10002369053948,0.0019350516467087,0.0223766985577548
"fig|742741.3.peg.1615","HMPREF9475_01031","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",20.486608871925,2.21196036645911,0.789977479724581,2.80002965050383,0.00510979128608537,0.0467177630532954
"fig|742741.3.peg.162","HMPREF9475_00284","Lachnoclostridium symbiosum","ΔECOL","ABC transporter%2C substrate-binding protein (cluster 1%2C maltose/g3p/polyamine/iron)","NA",22.1796410067241,-2.47668356422118,0.641634367360043,-3.85996089082838,0.000113405173722825,0.00223826000768734
"fig|742741.3.peg.1633","HMPREF9475_01045","Lachnoclostridium symbiosum","ΔECOL","LSU ribosomal protein L21p","NA",117.403086701516,-1.61454914764442,0.33838176559096,-4.77138342494526,1.82964864565775E-06,5.58468336610651E-05
"fig|742741.3.peg.1635","HMPREF9475_01047","Lachnoclostridium symbiosum","ΔECOL","LSU ribosomal protein L27p","NA",284.549996838387,-0.874903919616349,0.244988216145061,-3.57120817230779,0.000355338321852194,0.00579999476958439
"fig|742741.3.peg.1639","HMPREF9475_01450","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",3.92470291592746,-6.66881584766106,2.05630515785821,-3.24310612273477,0.0011823416324903,0.0153368075807688
"fig|742741.3.peg.1665","HMPREF9475_01475","Lachnoclostridium symbiosum","ΔECOL","ABC-type antimicrobial peptide transport system%2C permease component","NA",66.7754726928264,2.96952976490266,0.460832225861305,6.4438413770924,1.16486831568252E-10,7.84045981709385E-09
"fig|742741.3.peg.1666","HMPREF9475_01476","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",61.6101985031508,2.00963730101372,0.464051738567754,4.33063198344273,1.48681995730221E-05,0.00035806443925856
"fig|742741.3.peg.1675","HMPREF9475_01824","Lachnoclostridium symbiosum","ΔECOL","Pyruvate%2Cphosphate dikinase (EC 2.7.9.1)","NA",1731.48743451793,0.904072658786985,0.200599743328761,4.50684853223021,6.57975673990768E-06,0.000179915223356851
"fig|742741.3.peg.1694","HMPREF9475_01842","Lachnoclostridium symbiosum","ΔECOL","UPF0297 protein YrzL","NA",40.2220229071377,-1.50674001265973,0.525790555634208,-2.86566579888887,0.00416133299830895,0.0406919893760303
"fig|742741.3.peg.1706","HMPREF9475_01853","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",5.7560004918564,-5.78653135265924,1.85125931174814,-3.12572707450424,0.00177366077404408,0.0209723402336293
"fig|742741.3.peg.1708","HMPREF9475_01855","Lachnoclostridium symbiosum","ΔECOL","Acetolactate synthase large subunit (EC 2.2.1.6)","NA",16.4386639088792,-2.16512276446741,0.768393471554845,-2.81772665257851,0.00483649654615411,0.0448614962319949
"fig|742741.3.peg.1737","HMPREF9475_01880","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",46.5961708675533,1.81222231344086,0.505015974082805,3.58844552735616,0.000332655477321001,0.00552671283523816
"fig|742741.3.peg.1741","HMPREF9475_01884","Lachnoclostridium symbiosum","ΔECOL","NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)","NA",609.514621909133,1.57359937893339,0.225760832667641,6.97020541756243,3.16478542380844E-12,2.86467646120591E-10
"fig|742741.3.peg.1744","HMPREF9475_01887","Lachnoclostridium symbiosum","ΔECOL","Sodium/glutamate symporter","NA",390.029719428453,1.99410211008073,0.233129360949485,8.55362920379994,1.19277645609737E-17,1.84178717485624E-15
"fig|742741.3.peg.1765","HMPREF9475_01908","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",45.667949654403,1.64565895933509,0.489172023824632,3.36417227311646,0.000767736045724305,0.0111961506668128
"fig|742741.3.peg.1766","HMPREF9475_01909","Lachnoclostridium symbiosum","ΔECOL","Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)","NA",46.7804682012626,1.48327255059437,0.511635086083935,2.89908294199947,0.00374255876462246,0.037931338830633
"fig|742741.3.peg.18","HMPREF9475_00017","Lachnoclostridium symbiosum","ΔECOL","Thioredoxin","NA",10.8480123436988,-3.6182082358186,1.13007346340662,-3.20174603951098,0.00136597367082423,0.0172388504130462
"fig|742741.3.peg.1815","HMPREF9475_01952","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",58.6424827617063,-1.97783743394012,0.450790468128613,-4.38748725577718,1.14667710299725E-05,0.000289425711093056
"fig|742741.3.peg.1829","HMPREF9475_01966","Lachnoclostridium symbiosum","ΔECOL","Ribonuclease Y","NA",318.465287850344,-1.40280956102901,0.267042929577626,-5.25312377020352,1.49540970217106E-07,6.13351635656097E-06
"fig|742741.3.peg.1901","HMPREF9475_01512","Lachnoclostridium symbiosum","ΔECOL","LSU ribosomal protein L20p","NA",147.995322625949,-0.940934816892427,0.297200772773588,-3.16599047879745,0.00154555852530644,0.0191372223062708
"fig|742741.3.peg.1903","HMPREF9475_01514","Lachnoclostridium symbiosum","ΔECOL","Translation initiation factor 3","NA",97.710561813475,-1.2422153308117,0.353852964494706,-3.51054097451341,0.000447195881730976,0.00711447993662917
"fig|742741.3.peg.1905","HMPREF9475_01516","Lachnoclostridium symbiosum","ΔECOL","Threonyl-tRNA synthetase (EC 6.1.1.3)","NA",77.1678836713269,1.49330985041839,0.395618945682279,3.7746166272271,0.00016025392227835,0.00304830830420775
"fig|742741.3.peg.1908","HMPREF9475_01519","Lachnoclostridium symbiosum","ΔECOL","COG1649 predicted glycoside hydrolase","NA",14.5247755476744,3.18519780551497,0.955266290364742,3.33435591482956,0.000854971824643267,0.0121313569712896
"fig|742741.3.peg.197","HMPREF9475_00313","Lachnoclostridium symbiosum","ΔECOL","Choline binding protein A","NA",105.000413270817,1.33444871279414,0.350614621563856,3.80602699009546,0.00014121697890057,0.00272569536480879
"fig|742741.3.peg.2016","HMPREF9475_01623","Lachnoclostridium symbiosum","ΔECOL","Galactose/methyl galactoside ABC transporter%2C permease protein MglC (EC 3.6.3.17)","NA",45.124899972355,1.81949178840076,0.507004978304778,3.5887059619896,0.00033232339664989,0.00552671283523816
"fig|742741.3.peg.2018","HMPREF9475_01625","Lachnoclostridium symbiosum","ΔECOL","Galactose/methyl galactoside ABC transporter%2C substrate-binding protein MglB (EC 3.6.3.17)","NA",536.034123682264,1.19633397867901,0.226216179334974,5.28845453139546,1.23354142754819E-07,5.13975594811746E-06
"fig|742741.3.peg.2038","HMPREF9475_01643","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",23.9837249412462,2.05659386889898,0.659877521823836,3.11662967881487,0.0018293120511624,0.0214571941374983
"fig|742741.3.peg.2042","HMPREF9475_01647","Lachnoclostridium symbiosum","ΔECOL","Leucyl-tRNA synthetase (EC 6.1.1.4)","NA",69.1149616645634,-1.35443644084925,0.380936490656223,-3.55554396617668,0.000377197857803651,0.00607450537873978
"fig|742741.3.peg.2055","HMPREF9475_01658","Lachnoclostridium symbiosum","ΔECOL","Electron-bifurcating [FeFe]-hydrogenase subunit B (NAD+ reductase%2C ferredoxin reductase)","NA",13.7845330046851,2.86893953684142,0.950205556225117,3.01928305727748,0.00253373683067099,0.0279202589721218
"fig|742741.3.peg.2075","HMPREF9475_01674","Lachnoclostridium symbiosum","ΔECOL","Elongation factor G-like protein TM_1651","NA",144.325494510399,1.00420487643081,0.309525628122774,3.24433515415562,0.00117725137135964,0.0153368075807688
"fig|742741.3.peg.2091","HMPREF9475_01688","Lachnoclostridium symbiosum","ΔECOL","Dipeptide ABC transporter%2C permease protein DppB (TC 3.A.1.5.2)","NA",14.4353778425627,3.14495531545299,0.979370176000686,3.21120184432774,0.00132181056399987,0.0167620904855056
"fig|742741.3.peg.2092","HMPREF9475_01689","Lachnoclostridium symbiosum","ΔECOL","Dipeptide ABC transporter%2C substrate-binding protein DppA (TC 3.A.1.5.2)","NA",224.575243755138,2.17208620357911,0.283430656548375,7.66355421827273,1.80856867389834E-14,2.1579512586287E-12
"fig|742741.3.peg.21","HMPREF9475_00020","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",12.6968005354242,-3.08344316119526,0.979157693092578,-3.14907719455943,0.00163786924137164,0.019593904935253
"fig|742741.3.peg.2106","HMPREF9475_01701","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",72.8050514344382,1.77239561831664,0.414969784487459,4.27114379063953,1.94472961787102E-05,0.00045579600418852
"fig|742741.3.peg.2114","HMPREF9475_01709","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",52.1223756451715,-1.49052989339919,0.471950880315469,-3.1582309845526,0.00158729734067006,0.0192264836175171
"fig|742741.3.peg.2127","HMPREF9475_01720","Lachnoclostridium symbiosum","ΔECOL","SSU ribosomal protein S15p (S13e)","NA",267.532870565232,-1.4348242599175,0.319549291526783,-4.49015002681438,7.11730257107159E-06,0.000192607414938793
"fig|742741.3.peg.2131","HMPREF9475_01723","Lachnoclostridium symbiosum","ΔECOL","Chaperone protein DnaJ","NA",219.30184376196,1.88664597778881,0.31542834389629,5.98121891800924,2.21473976277682E-09,1.23695571857216E-07
"fig|742741.3.peg.2132","HMPREF9475_01724","Lachnoclostridium symbiosum","ΔECOL","Chaperone protein DnaK","NA",861.210604164061,2.54209574015722,0.243654516812057,10.4331976825945,1.7490126283381E-25,4.17378013580684E-23
"fig|742741.3.peg.2133","HMPREF9475_01725","Lachnoclostridium symbiosum","ΔECOL","Heat shock protein GrpE","NA",83.5805368156608,1.52498123385023,0.44277743797194,3.44412588147021,0.000572908896704742,0.00877382361249725
"fig|742741.3.peg.2134","HMPREF9475_01726","Lachnoclostridium symbiosum","ΔECOL","Heat-inducible transcription repressor HrcA","NA",198.559751525355,1.30708800453251,0.315401735343559,4.14420042143627,3.41001415929523E-05,0.000758583658317794
"fig|742741.3.peg.2137","HMPREF9475_01727","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",52.8772121072624,-1.30526778156336,0.448434189657989,-2.91072315997775,0.00360593359045117,0.0368310337546082
"fig|742741.3.peg.2149","HMPREF9475_01739","Lachnoclostridium symbiosum","ΔECOL","hypothetical protein","NA",26.5727975647635,2.17327724307058,0.660436803315057,3.2906664682553,0.000999503436518111,0.0135942824915028
"fig|742741.3.peg.2158","HMPREF9475_01748","Lachnoclostridium symbiosum","ΔECOL","Cold shock protein of CSP family","NA",286.653839451202,-1.33093001262271,0.325742378643148,-4.08583623097058,4.39183492200805E-05,0.000944964481169766
"fig|742741.3.peg.2186","HMPREF9475_01772","Lachnoclostridium symbiosum","ΔECOL","ErfK/YbiS/YcfS/YnhG family protein%2C putative","NA",50.5525730433249,-1.69862227582103,0.45482459525422,-3.73467550687667,0.000187957377035833,0.00352420081942186
"fig|742741.3.peg.2244","HMPREF9475_02441","Lachnoclostridium symbiosum","ΔECOL","Zinc ABC transporter%2C substrate-binding protein ZnuA","NA",13.2663928115945,6.52571857861242,1.41444783956407,4.61361557215404,3.95724055943462E-06,0.000116716364814785
